A	B	Neither	A Not B	B Not A	Both	Log2 Odds Ratio	p-Value	q-Value	Tendency
IL7R	RUNX1	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
TBL1XR1	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
RUNX1	TBL1XR1	168	13	1	0	<-3	1.000	1.000	Mutual exclusivity
SF1	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
RUNX1	SF1	168	13	1	0	<-3	1.000	1.000	Mutual exclusivity
t(16;16)	TP53	168	1	13	0	<-3	1.000	1.000	Mutual exclusivity
RUNX1	t(16;16)	168	13	1	0	<-3	1.000	1.000	Mutual exclusivity
CBL	CSF3R	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	MYCN	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	CSF3R	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	U2AF1	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	U2AF1	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	U2AF1	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	HNRNPK	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	MAP2K1	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	SETBP1	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	CSF3R	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	MAP2K1	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	SETBP1	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	PTEN	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr22gain	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	t(11;19)	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	t(11;19)	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	t(11;19)	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	t(11;19)	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	t(11;19)	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
t(11;19)	t(15;17)	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	t(11;19)	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	CSF3R	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	MAP2K1	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	SETBP1	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	PTEN	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr5loss	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	t(15;17)	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	chr5loss	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	CSF3R	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	MAP2K1	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	SETBP1	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	PTEN	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	chr13gain	177	2	3	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	t(15;17)	177	3	2	0	<-3	1.000	1.000	Mutual exclusivity
KIT	TET2	135	9	36	2	-0.263	1.000	1.000	Mutual exclusivity
BCORL1	TET2	135	9	36	2	-0.263	1.000	1.000	Mutual exclusivity
ATM	PHF6	168	7	7	0	<-3	1.000	1.000	Mutual exclusivity
ATM	BCOR	168	7	7	0	<-3	1.000	1.000	Mutual exclusivity
BCOR	PHF6	168	7	7	0	<-3	1.000	1.000	Mutual exclusivity
MYC	TET2	140	4	37	1	-0.080	1.000	1.000	Mutual exclusivity
EZH2	TET2	140	4	37	1	-0.080	1.000	1.000	Mutual exclusivity
JAK2	TET2	140	4	37	1	-0.080	1.000	1.000	Mutual exclusivity
CBL	CDH2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	MYCN	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	CDH2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	CBL	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	MYCN	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	BRAF	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	MYD88	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	MYD88	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	MYD88	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CBL	NOTCH2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	NOTCH2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	NOTCH2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CBL	U2AF2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	U2AF2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	U2AF2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CBL	GATA2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	MYCN	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	GATA2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
U2AF1	U2AF2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	HNRNPK	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	HNRNPK	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	MYD88	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	NOTCH2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	U2AF2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	HNRNPK	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	RIT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	RIT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	RIT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	RIT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	CBL	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	MYCN	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	BRAF	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	HNRNPK	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	CBL	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	MYCN	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	BRINP3	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	PRPF40B	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	PRPF40B	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	PRPF40B	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	PRPF40B	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CBL	POT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	POT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	POT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
POT1	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	POT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CBL	FBXW7	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	MYCN	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	FBXW7	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	HNRNPK	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
CBL	IL7R	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	MYCN	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	IL7R	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	IL7R	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CBL	TBL1XR1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	TBL1XR1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	TBL1XR1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
TBL1XR1	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	TBL1XR1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CBL	SF1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	SF1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	SF1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
SF1	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	SF1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CBL	t(16;16)	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
MYCN	t(16;16)	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
BRAF	t(16;16)	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
t(16;16)	U2AF1	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
HNRNPK	t(16;16)	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	chr22gain	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	chr22gain	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	MYD88	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	NOTCH2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	U2AF2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	GATA2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	RIT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	chr22gain	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	chr22gain	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	PRPF40B	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	POT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	FBXW7	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	IL7R	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	TBL1XR1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	SF1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr22gain	t(16;16)	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	t(11;19)	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	t(11;19)	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	t(11;19)	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	t(11;19)	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
t(11;19)	U2AF2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	t(11;19)	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	t(11;19)	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	t(11;19)	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	t(11;19)	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	t(11;19)	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
POT1	t(11;19)	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	t(11;19)	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	t(11;19)	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
t(11;19)	TBL1XR1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
SF1	t(11;19)	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
t(11;19)	t(16;16)	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	chr5loss	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	chr5loss	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	MYD88	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	NOTCH2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	U2AF2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	GATA2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	RIT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	chr5loss	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	chr5loss	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	PRPF40B	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	POT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	FBXW7	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	IL7R	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	TBL1XR1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	SF1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr5loss	t(16;16)	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	chr13gain	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	chr13gain	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	MYD88	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	NOTCH2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	U2AF2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	GATA2	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	RIT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	chr13gain	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	chr13gain	178	1	3	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	PRPF40B	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	POT1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	FBXW7	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	IL7R	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	TBL1XR1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	SF1	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
chr13gain	t(16;16)	178	3	1	0	<-3	1.000	1.000	Mutual exclusivity
t(8;21)	TET2	139	5	37	1	-0.412	1.000	1.000	Mutual exclusivity
chr21gain	TET2	139	5	37	1	-0.412	1.000	1.000	Mutual exclusivity
TP53	WT1	157	13	12	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	MAP2K1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	SETBP1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	CSF3R	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	MAP2K1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	SETBP1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	MYD88	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	MYD88	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	SETBP1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	NOTCH2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	NOTCH2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	SETBP1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	U2AF2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	U2AF2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	U2AF2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	GATA2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	MAP2K1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	SETBP1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	RIT1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	RIT1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	SETBP1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	PTEN	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	PTEN	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	PTEN	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	PTEN	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	U2AF2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	PTEN	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	RIT1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	CSF3R	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	MAP2K1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	SETBP1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	PTEN	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	CSF3R	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	MAP2K1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	SETBP1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	PTEN	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	CDKN2A	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	CDKN2A	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	MYD88	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	NOTCH2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	U2AF2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	GATA2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	RIT1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	CDKN2A	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	CDKN2A	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	PRPF40B	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	PRPF40B	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	SETBP1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	PTEN	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	POT1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	POT1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
POT1	SETBP1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
POT1	PTEN	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	POT1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	FBXW7	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	MAP2K1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	SETBP1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	PTEN	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	FBXW7	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	IL7R	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	MAP2K1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	SETBP1	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	PTEN	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	IL7R	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	TBL1XR1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	TBL1XR1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	TBL1XR1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	TBL1XR1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	TBL1XR1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	SF1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	SF1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	SF1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	SF1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	SF1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	t(16;16)	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	t(16;16)	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	t(16;16)	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	t(16;16)	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	t(16;16)	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	t(15;17)	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	t(15;17)	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	t(15;17)	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	t(15;17)	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
t(15;17)	U2AF2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
GATA2	t(15;17)	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	t(15;17)	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	t(15;17)	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	t(15;17)	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	t(15;17)	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
POT1	t(15;17)	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	t(15;17)	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	t(15;17)	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
t(15;17)	TBL1XR1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
SF1	t(15;17)	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
t(15;17)	t(16;16)	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
CDH2	chr11qdel	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	chr11qdel	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	MYD88	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	NOTCH2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	U2AF2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	GATA2	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	RIT1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	chr11qdel	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	chr11qdel	179	1	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	PRPF40B	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	POT1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	FBXW7	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	IL7R	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	TBL1XR1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	SF1	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	t(16;16)	179	2	1	0	<-3	1.000	1.000	Mutual exclusivity
BIRC3	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
MYD88	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
NOTCH2	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
U2AF2	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
RIT1	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
ABL1	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
BRINP3	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
PRPF40B	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
POT1	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
FBXW7	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
IL7R	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
TBL1XR1	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
SF1	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
t(16;16)	WT1	169	1	12	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	TP53	167	2	13	0	<-3	1.000	1.000	Mutual exclusivity
MAP2K1	TP53	167	2	13	0	<-3	1.000	1.000	Mutual exclusivity
CSF3R	RUNX1	167	2	13	0	<-3	1.000	1.000	Mutual exclusivity
SETBP1	TP53	167	2	13	0	<-3	1.000	1.000	Mutual exclusivity
RUNX1	SETBP1	167	13	2	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	TP53	167	2	13	0	<-3	1.000	1.000	Mutual exclusivity
PTEN	RUNX1	167	2	13	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	TP53	167	2	13	0	<-3	1.000	1.000	Mutual exclusivity
CDKN2A	RUNX1	167	2	13	0	<-3	1.000	1.000	Mutual exclusivity
t(15;17)	TP53	167	2	13	0	<-3	1.000	1.000	Mutual exclusivity
RUNX1	t(15;17)	167	13	2	0	<-3	1.000	1.000	Mutual exclusivity
chr11qdel	RUNX1	167	2	13	0	<-3	1.000	1.000	Mutual exclusivity
IDH1	KIT	161	10	11	0	<-3	1.000	1.000	Mutual exclusivity
KIT	STAG2	161	11	10	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	IDH1	161	11	10	0	<-3	1.000	1.000	Mutual exclusivity
BCORL1	KRAS	161	11	10	0	<-3	1.000	1.000	Mutual exclusivity
